Time,CV,MV,MVSP,DV1,DV2,DV3
29736,72.20449829,51.24069977,51.1855011,60,20526.09961,0.518755019
29737,72.21005249,51.23040009,51.1855011,60,20497.34961,0.520719528
29738,72.21559906,51.2201004,51.17369843,60,20468.59961,0.522683978
29739,72.22969818,51.20920181,51.17950058,60,20512.69922,0.523757994
29740,72.20999908,51.19010162,51.19589996,60,20458.69922,0.523577988
29741,72.25409698,51.19079971,51.15240097,60,20517.40039,0.52412802
29742,72.23079681,51.16080093,51.18659973,60,20511.30078,0.522895992
29743,72.22744751,51.16365051,51.18659973,60,20516.25,0.523241997
29744,72.22409821,51.16650009,51.17290115,60,20521.19922,0.523588002
29745,72.22869873,51.15190125,51.16260147,60,20519,0.523093998
29746,72.2507019,51.15909958,51.12139893,60,20476.40039,0.524053991
29747,72.26889801,51.17699814,51.11429977,60,20514.69922,0.522953987
29748,72.26930237,51.16070175,51.11740112,60,20516.69922,0.523756981
29749,72.27519989,51.15029907,51.11740112,60,20511,0.523872972
29750,72.28109741,51.13990021,51.10689926,60,20505.30078,0.523989022
29751,72.30149841,51.13479996,51.08860016,60,20529.09961,0.523433983
29752,72.28970337,51.13729858,51.11920166,60,20450.5,0.523684025
29753,72.32099915,51.11650085,51.05210114,60,20497.40039,0.523689985
29754,72.31559753,51.10699844,51.05730057,60,20490.30078,0.524170995
29755,72.31710052,51.09365082,51.05730057,60,20482.55078,0.524012983
29756,72.31860352,51.08029938,51.0644989,60,20474.80078,0.523854971
29757,72.3219986,51.0705986,51.0245018,60,20451.19922,0.524062991
29758,72.33540344,51.05630112,51.04629898,60,20483.59961,0.524509013
29759,72.34549713,51.04150009,51.00749969,60,20509.59961,0.523974001
29760,72.34880066,51.03770065,51.04290009,60,20451.30078,0.522309005
29761,72.35600281,51.02774811,51.04290009,60,20480.80078,0.523195982
29762,72.36319733,51.01779938,50.9939003,60,20510.30078,0.524083018
29763,72.3792038,51.01979828,50.98220062,60,20486.69922,0.52305299
29764,72.35639954,51.00999832,51.01530075,60,20479.5,0.525536001
29765,72.36920166,50.99909973,50.9762001,60,20530.90039,0.525592983
29766,72.37719727,50.98509979,50.97230148,60,20472.80078,0.524845004
29767,72.39234924,50.96279907,50.97230148,60,20479.40039,0.52513504
29768,72.40750122,50.94049835,50.93199921,60,20486,0.525425017
29769,72.39299774,50.93180084,50.94929886,60,20490.69922,0.524554014
29770,72.41889954,50.90119934,50.93439865,60,20502.5,0.52482599
29771,72.39600372,50.89810181,50.92449951,60,20504.5,0.524765015
29772,72.40789795,50.88330078,50.92480087,60,20501.09961,0.524899006
29773,72.41474915,50.88400269,50.92480087,60,20512.94922,0.52413851
29774,72.42160034,50.88470078,50.87149811,60,20524.80078,0.523378015
29775,72.43479919,50.87110138,50.83819962,60,20501.19922,0.525316
29776,72.43009949,50.87049866,50.85879898,60,20498.59961,0.524397016
29777,72.42839813,50.87960052,50.85309982,60,20490.5,0.524200976
29778,72.43450165,50.87390137,50.84080124,60,20488.90039,0.523994029
29779,72.43835449,50.87184906,50.84080124,60,20513.94922,0.523754478
29780,72.44219971,50.86980057,50.79700089,60,20539,0.523514986
29781,72.43869781,50.84870148,50.78079987,60,20536.69922,0.523958981
29782,72.45459747,50.84680176,50.77709961,60,20541.80078,0.523993015
29783,72.46150208,50.81150055,50.75889969,60,20538.80078,0.523910999
29784,72.46669769,50.78979874,50.74869919,60,20539.69922,0.524213016
29785,72.46495056,50.77359772,50.74869919,60,20538.5,0.52401197
29786,72.46320343,50.75740051,50.74300003,60,20537.30078,0.523810983
29787,72.46420288,50.7643013,50.70999908,60,20549.30078,0.523940027
29788,72.47779846,50.76100159,50.69829941,60,20606.69922,0.524348021
29789,72.46720123,50.73479843,50.7234993,60,20629.09961,0.523886025
29790,72.4618988,50.72669983,50.70959854,60,20641.09961,0.523889005
29791,72.46179962,50.70935059,50.70959854,60,20693.09961,0.523827493
29792,72.46170044,50.69200134,50.69609833,60,20745.09961,0.523765981
29793,72.48960114,50.65819931,50.64339828,60,20754.69922,0.522279978
29794,72.49459839,50.645401,50.61859894,60,20778.19922,0.523984015
29795,72.4910965,50.64300156,50.63830185,60,20807.40039,0.523316026
29796,72.50460052,50.61970139,50.64630127,60,20886.69922,0.523828983
29797,72.5068512,50.60960007,50.64630127,60,20871.89844,0.524335027
29798,72.50910187,50.59949875,50.59400177,60,20857.09961,0.524841011
29799,72.50009918,50.58929825,50.60110092,60,20923,0.525193989
29800,72.50540161,50.59680176,50.56209946,60,20926.90039,0.525251985
29801,72.51509857,50.57170105,50.56579971,60,20955,0.526188016
29802,72.51889801,50.57369995,50.55849838,60,20952.90039,0.524900019
29803,72.51390076,50.56974792,50.55849838,60,20984.19922,0.52533555
29804,72.5089035,50.56579971,50.5447998,60,21015.5,0.525771022
29805,72.51229858,50.56439972,50.51779938,60,21031.80078,0.525959015
29806,72.50900269,50.54679871,50.49089813,60,21073.80078,0.526054978
29807,72.51380157,50.54169846,50.48270035,60,21137.40039,0.526655972
29808,72.51470184,50.51549911,50.47840118,60,21105.19922,0.527920008
29809,72.51829529,50.51380157,50.47840118,60,21125.09961,0.5272035
29810,72.52189636,50.51210022,50.46390152,60,21145,0.526486993
29811,72.50849915,50.49129868,50.47650146,60,21186.80078,0.527803004
29812,72.51409912,50.46220016,50.44860077,60,21226.09961,0.526746988
29813,72.501297,50.44449997,50.45320129,60,21229.80078,0.524591982
29814,72.50740051,50.42160034,50.42620087,60,21224.5,0.526699007
29815,72.50669861,50.41159821,50.42620087,60,21249.34961,0.526494503
29816,72.5059967,50.40159988,50.41139984,60,21274.19922,0.526289999
29817,72.5121994,50.41049957,50.37860107,60,21249.59961,0.528945982
29818,72.51159668,50.38779831,50.37620163,60,21287.09961,0.528497994
29819,72.50270081,50.38079834,50.37340164,60,21265.69922,0.528797984
29820,72.50360107,50.37450027,50.41749954,60,21267.69922,0.528819025
29821,72.5039978,50.37179947,50.41749954,60,21288,0.529645503
29822,72.50440216,50.36909866,50.3429985,60,21308.30078,0.530471981
29823,72.48860168,50.33359909,50.33100128,60,21312.30078,0.532415986
29824,72.50980377,50.31600189,50.29840088,60,21320.80078,0.536940992
29825,72.4835968,50.29090118,50.30789948,60,21365.80078,0.534022987
29826,72.4905014,50.28170013,50.30149841,60,21331.90039,0.535798013
29827,72.4947052,50.27420044,50.30149841,60,21325.25,0.535969496
29828,72.49890137,50.26670074,50.26789856,60,21318.59961,0.536140978
29829,72.48690033,50.23939896,50.26929855,60,21330.80078,0.535932004
29830,72.47930145,50.25310135,50.28170013,60,21349.59961,0.534630001
29831,72.48100281,50.22489929,50.23080063,60,21390.69922,0.535318017
29832,72.47059631,50.24639893,50.2677002,60,21335.5,0.535833001
29833,72.45484924,50.23345184,50.2677002,60,21364,0.535979033
29834,72.43910217,50.22050095,50.2242012,60,21392.5,0.536125004
29835,72.43489838,50.19900131,50.23080063,60,21396.19922,0.536897004
29836,72.45110321,50.20270157,50.19710159,60,21374.69922,0.536418021
29837,72.43849945,50.18610001,50.20320129,60,21407.40039,0.535211027
29838,72.46549988,50.19720078,50.17160034,60,21412.90039,0.535374999
29839,72.45950317,50.19580078,50.17160034,60,21408.5,0.535580993
29840,72.45349884,50.19440079,50.16239929,60,21404.09961,0.535786986
29841,72.43470001,50.19670105,50.18069839,60,21369.69922,0.537449002
29842,72.44529724,50.19070053,50.13460159,60,21411.80078,0.535934985
29843,72.41249847,50.1792984,50.18050003,60,21403.5,0.536445975
29844,72.43139648,50.1570015,50.13729858,60,21398.59961,0.535667002
29845,72.41739655,50.14569855,50.13729858,60,21413.94922,0.535372019
29846,72.40339661,50.13439941,50.14239883,60,21429.30078,0.535076976
29847,72.40679932,50.14780045,50.12409973,60,21406.30078,0.53688401
29848,72.41960144,50.12229919,50.09159851,60,21378.69922,0.536303997
29849,72.42199707,50.12450027,50.07699966,60,21461.09961,0.537805021
29850,72.41040039,50.10620117,50.09880066,60,21442.59961,0.535161972
29851,72.40449524,50.09815216,50.09880066,60,21469.64844,0.535146475
29852,72.39859772,50.09009933,50.03580093,60,21496.69922,0.535130978
29853,72.42579651,50.07649994,50.0367012,60,21490.40039,0.534226
29854,72.39990234,50.0646019,50.08029938,60,21399,0.535320997
29855,72.3864975,50.04040146,50.06269836,60,21490.59961,0.536274016
29856,72.39920044,50.04000092,50.04539871,60,21484.59961,0.536467016
29857,72.39289856,50.03794861,50.04539871,60,21488.44922,0.536350965
29858,72.38659668,50.03590012,50.02209854,60,21492.30078,0.536234975
29859,72.36789703,50.03860092,50.00130081,60,21498.09961,0.534873009
29860,72.38089752,50.0082016,50.03889847,60,21513.5,0.535336018
29861,72.39800262,50.02719879,49.95289993,60,21441.59961,0.533890009
29862,72.36530304,50.01179886,50.0041008,60,21484.40039,0.535591006
29863,72.36849976,49.99584961,50.0041008,60,21452.90039,0.535394013
29864,72.37169647,49.97990036,49.98920059,60,21421.40039,0.53519702
29865,72.37930298,49.96369934,49.9620018,60,21520.40039,0.535009027
29866,72.34629822,49.94229889,49.98410034,60,21440.59961,0.533762991
29867,72.35559845,49.93439865,49.94499969,60,21482.59961,0.536535025
29868,72.34049988,49.93989944,49.96609879,60,21494,0.535933018
29869,72.34254456,49.94719696,49.96609879,60,21489.15039,0.535415053
29870,72.34459686,49.95449829,49.9280014,60,21484.30078,0.534897029
29871,72.33270264,49.94599915,49.94960022,60,21456.90039,0.535387993
29872,72.32679749,49.95100021,49.95330048,60,21486.90039,0.535750985
29873,72.34919739,49.93090057,49.89569855,60,21504.40039,0.533611
29874,72.33989716,49.93840027,49.93529892,60,21529.40039,0.534102976
29875,72.33084869,49.92694855,49.93529892,60,21506.5,0.535211444
29876,72.32180023,49.91550064,49.91650009,60,21483.59961,0.536319971
29877,72.32900238,49.92539978,49.89260101,60,21521.30078,0.534327984
29878,72.32900238,49.90840149,49.8689003,60,21502.59961,0.53233099
29879,72.31369781,49.89519882,49.89659882,60,21474.59961,0.534045994
29880,72.33509827,49.87900162,49.87799835,60,21508.30078,0.534658015
29881,72.32730103,49.8710022,49.87799835,60,21487.60156,0.53392899
29882,72.31950378,49.86299896,49.86249924,60,21466.90039,0.533200026
29883,72.31510162,49.86780167,49.86149979,60,21498.19922,0.534739971
29884,72.31860352,49.84930038,49.84030151,60,21536.40039,0.532728016
29885,72.29910278,49.86100006,49.88850021,60,21483.80078,0.533984005
29886,72.30390167,49.8404007,49.86600113,60,21513.80078,0.534819007
29887,72.29719543,49.83584976,49.86600113,60,21508.60156,0.534979463
29888,72.29049683,49.83129883,49.84489822,60,21503.40039,0.535139978
29889,72.31580353,49.82389832,49.79050064,60,21514.80078,0.535521984
29890,72.29270172,49.8205986,49.79399872,60,21508.5,0.53411901
29891,72.31089783,49.82770157,49.76860046,60,21516.09961,0.535318017
29892,72.30799866,49.82949829,49.80089951,60,21509.80078,0.535037994
29893,72.30345154,49.81340027,49.80089951,60,21517.85156,0.534811497
29894,72.29889679,49.79729843,49.73830032,60,21525.90039,0.534584999
29895,72.29820251,49.78739929,49.7779007,60,21491.30078,0.534273982
29896,72.28859711,49.77429962,49.79579926,60,21459.40039,0.537497997
29897,72.30110168,49.77859879,49.75640106,60,21495,0.53579098
29898,72.28469849,49.75439835,49.72880173,60,21505.40039,0.535136998
29899,72.28759766,49.75189972,49.72880173,60,21514.60156,0.535040498
29900,72.29049683,49.74940109,49.73350143,60,21523.80078,0.534943998
29901,72.2983017,49.73460007,49.7234993,60,21485.19922,0.536385
29902,72.29769897,49.7492981,49.7215004,60,21481.90039,0.53558898
29903,72.30889893,49.74380112,49.71020126,60,21533.80078,0.537850022
29904,72.28399658,49.72750092,49.69049835,60,21437.90039,0.54500097
29905,72.29225159,49.7173996,49.69049835,60,21456.05078,0.54607749
29906,72.30049896,49.70729828,49.73099899,60,21474.19922,0.547154009
29907,72.29640198,49.70769882,49.70209885,60,21482.09961,0.547138989
29908,72.30729675,49.70009995,49.66680145,60,21479.90039,0.546866
29909,72.28739929,49.69540024,49.70220184,60,21468.80078,0.548067987
29910,72.30519867,49.68579865,49.66719818,60,21469.80078,0.548712015
29911,72.29624939,49.68280029,49.66719818,60,21471.44922,0.548618019
29912,72.28730011,49.67979813,49.68159866,60,21473.09961,0.548524022
29913,72.27649689,49.67660141,49.67029953,60,21469.59961,0.550119996
29914,72.27580261,49.68420029,49.66970062,60,21470,0.549790025
29915,72.2736969,49.66809845,49.63800049,60,21484.59961,0.548732996
29916,72.2826004,49.66630173,49.63529968,60,21501.40039,0.548160017
29917,72.28300476,49.64704895,49.63529968,60,21471.05078,0.548813522
29918,72.28340149,49.62779999,49.63470078,60,21440.69922,0.549467027
29919,72.28279877,49.60089874,49.63180161,60,21442.90039,0.549026012
29920,72.2838974,49.58549881,49.61729813,60,21476.30078,0.54943198
29921,72.28350067,49.5868988,49.59429932,60,21456.59961,0.548254013
29922,72.29850006,49.61640167,49.58029938,60,21459.69922,0.548097014
29923,72.28829956,49.61109924,49.58029938,60,21453.05078,0.548011541
29924,72.27809906,49.60580063,49.6072998,60,21446.40039,0.547926009
29925,72.28269958,49.61800003,49.58720016,60,21499.09961,0.548875988
29926,72.2806015,49.60189819,49.58539963,60,21478.30078,0.550230026
29927,72.29530334,49.59529877,49.55619812,60,21491.69922,0.548657
29928,72.28839874,49.60269928,49.5583992,60,21493.90039,0.549511015
29929,72.29064941,49.58769989,49.5583992,60,21487.19922,0.548705995
29930,72.29290009,49.5727005,49.53839874,60,21480.5,0.547900975
29931,72.28379822,49.57170105,49.55120087,60,21478.19922,0.549219012
29932,72.30120087,49.57550049,49.5080986,60,21464.09961,0.549318016
29933,72.29180145,49.56359863,49.52500153,60,21469.69922,0.549516022
29934,72.29440308,49.53960037,49.52970123,60,21501,0.548241973
29935,72.29374695,49.53099823,49.52970123,60,21481.09961,0.548187971
29936,72.29309845,49.5223999,49.51720047,60,21461.19922,0.548134029
29937,72.29769897,49.51890182,49.49509811,60,21469.69922,0.549892008
29938,72.29740143,49.53219986,49.50320053,60,21501.5,0.549323976
29939,72.28769684,49.50859833,49.51369858,60,21498.5,0.548811972
29940,72.30699921,49.49610138,49.45840073,60,21477.09961,0.550550997
29941,72.31079865,49.48500061,49.45840073,60,21473,0.550035
29942,72.31459808,49.47389984,49.45330048,60,21468.90039,0.549519002
29943,72.3214035,49.45669937,49.46509933,60,21490.59961,0.548241973
29944,72.31099701,49.46149826,49.46849823,60,21499.5,0.549070001
29945,72.30490112,49.44810104,49.43719864,60,21548.59961,0.54757297
29946,72.30799866,49.43999863,49.45800018,60,21453.40039,0.547849
29947,72.30149841,49.42884827,49.45800018,60,21460.80078,0.54757297
29948,72.29499817,49.41770172,49.43030167,60,21468.19922,0.547297001
29949,72.30989838,49.41419983,49.40710068,60,21474.09961,0.549193978
29950,72.3062973,49.42010117,49.41719818,60,21535.30078,0.549395978
29951,72.30470276,49.41419983,49.41460037,60,21448.19922,0.549852014
29952,72.30870056,49.41270065,49.38510132,60,21548,0.54786098
29953,72.31430054,49.40730286,49.38510132,60,21515.55078,0.547607005
29954,72.31990051,49.40190125,49.36360168,60,21483.09961,0.547353029
29955,72.3105011,49.38899994,49.36669922,60,21468.90039,0.547969997
29956,72.32929993,49.38420105,49.35559845,60,21484.40039,0.549009979
29957,72.31610107,49.38199997,49.34799957,60,21496,0.548475981
29958,72.32039642,49.38899994,49.3606987,60,21518.80078,0.548677027
29959,72.32954407,49.3763504,49.3606987,60,21515.55078,0.548101544
29960,72.33869934,49.36370087,49.32839966,60,21512.30078,0.547526002
29961,72.30930328,49.34840012,49.36019897,60,21491.09961,0.547474027
29962,72.32080078,49.32929993,49.30860138,60,21474.80078,0.547321975
29963,72.32389832,49.31990051,49.33340073,60,21462.30078,0.546822011
29964,72.32550049,49.32830048,49.31650162,60,21490.69922,0.547089994
29965,72.32550049,49.31349945,49.31650162,60,21494.25,0.547657967
29966,72.32550049,49.29869843,49.29199982,60,21497.80078,0.548225999
29967,72.32830048,49.2961998,49.30599976,60,21435.69922,0.548298001
29968,72.32810211,49.28760147,49.28179932,60,21434,0.550396025
29969,72.32479858,49.29029846,49.28900146,60,21499.5,0.549324989
29970,72.3132019,49.29230118,49.25370026,60,21449.69922,0.549238026
29971,72.3240509,49.28580093,49.25370026,60,21462.19922,0.549392521
29972,72.3348999,49.27930069,49.24890137,60,21474.69922,0.549547017
29973,72.32929993,49.25389862,49.25279999,60,21490.30078,0.548977017
29974,72.32949829,49.25859833,49.24810028,60,21474.90039,0.549072981
29975,72.3404007,49.24160004,49.22489929,60,21463.80078,0.549440026
29976,72.3187027,49.23809814,49.20759964,60,21465.80078,0.549103975
29977,72.32925415,49.21769714,49.20759964,60,21489,0.548140526
29978,72.33979797,49.19729996,49.19300079,60,21512.19922,0.547177017
29979,72.34619904,49.19189835,49.17869949,60,21534,0.546680987
29980,72.33560181,49.19549942,49.22330093,60,21478.5,0.548120022
29981,72.35040283,49.19910049,49.17440033,60,21463.5,0.547680974
29982,72.33940125,49.19409943,49.17079926,60,21469.5,0.547258973
29983,72.34960175,49.18730164,49.17079926,60,21469.59961,0.54758203
29984,72.35980225,49.18050003,49.13270187,60,21469.69922,0.547905028
29985,72.34349823,49.16450119,49.16719818,60,21471.5,0.548786998
29986,72.33730316,49.15999985,49.14699936,60,21447.80078,0.54906702
29987,72.35079956,49.12810135,49.12720108,60,21493.40039,0.548992991
29988,72.33799744,49.1230011,49.10319901,60,21491.69922,0.54854399
29989,72.34869385,49.10945129,49.10319901,60,21485.09961,0.548949957
29990,72.35939789,49.09590149,49.1271019,60,21478.5,0.549355984
29991,72.35379791,49.08769989,49.09289932,60,21538.30078,0.550768971
29992,72.34459686,49.08909988,49.11500168,60,21537.5,0.549522996
29993,72.36579895,49.07089996,49.07960129,60,21557.40039,0.549718976
29994,72.33519745,49.07970047,49.07989883,60,21583.09961,0.54983598
29995,72.32929993,49.07089996,49.07989883,60,21624.34961,0.549956977
29996,72.3234024,49.06209946,49.07080078,60,21665.59961,0.550077975
29997,72.33730316,49.06959915,49.04510117,60,21705.30078,0.550990999
29998,72.34149933,49.06539917,49.04679871,60,21680.90039,0.550617993
29999,72.33350372,49.04650116,49.03509903,60,21722.5,0.550899982
30000,72.34159851,49.04510117,49.04940033,60,21737.09961,0.550062001
30001,72.34715271,49.04720306,49.04940033,60,21745.25,0.550413966
30002,72.35269928,49.04930115,49.00880051,60,21753.40039,0.550765991
30003,72.35849762,49.03419876,48.99629974,60,21801.5,0.549921989
30004,72.33869934,49.03170013,48.9858017,60,21792.59961,0.550763011
30005,72.33930206,49.01240158,48.99480057,60,21770.30078,0.549161971
30006,72.34790039,49.0265007,48.97880173,60,21764.90039,0.550655007
30007,72.35064697,49.02280045,48.97880173,60,21781.85156,0.550724506
30008,72.35340118,49.01910019,48.95980072,60,21798.80078,0.550794005
30009,72.35980225,48.98949814,48.93310165,60,21815.09961,0.551491976
30010,72.34190369,48.97299957,48.96409988,60,21841.19922,0.550481021
30011,72.35079956,48.9518013,48.92630005,60,21837,0.551358998
30012,72.33010101,48.96210098,48.95880127,60,21846.90039,0.551288009
30013,72.34025574,48.94445038,48.95880127,60,21873.15039,0.551342964
30014,72.35040283,48.92679977,48.8913002,60,21899.40039,0.551397979
30015,72.35430145,48.92369843,48.9109993,60,21931.30078,0.549257994
30016,72.34190369,48.93310165,48.90620041,60,21885.69922,0.549984992
30017,72.33280182,48.90850067,48.93659973,60,21916.69922,0.550963998
30018,72.33350372,48.9192009,48.91849899,60,21972.19922,0.549501002
30019,72.33854675,48.90039825,48.91849899,60,21957.84961,0.550224543
30020,72.34359741,48.88159943,48.86510086,60,21943.5,0.550948024
30021,72.32749939,48.86439896,48.89680099,60,21955.5,0.549591005
30022,72.32360077,48.84730148,48.86130142,60,21974.90039,0.549903989
30023,72.32679749,48.85369873,48.87469864,60,21986.59961,0.549450994
30024,72.32189941,48.84420013,48.87739944,60,21974.59961,0.550616026
30025,72.31900024,48.83519745,48.87739944,60,21982.84961,0.550773978
30026,72.31610107,48.82619858,48.85689926,60,21991.09961,0.55093199
30027,72.30370331,48.83639908,48.87889862,60,21987.09961,0.55132699
30028,72.30449677,48.82649994,48.82649994,60,22048.19922,0.550257027
30029,72.31169891,48.83069992,48.83349991,60,21980.09961,0.550382018
30030,72.29920197,48.81200027,48.82500076,60,22002.40039,0.552064002
30031,72.29960632,48.8187027,48.82500076,60,22032.05078,0.551622987
30032,72.30000305,48.82540131,48.80730057,60,22061.69922,0.551181972
30033,72.28820038,48.81060028,48.81219864,60,22077.19922,0.550522029
30034,72.29930115,48.79019928,48.78850174,60,22020.09961,0.551196992
30035,72.2858963,48.83000183,48.7818985,60,22078.90039,0.550372005
30036,72.27980042,48.81539917,48.79869843,60,22029.80078,0.55084002
30037,72.27905273,48.81009674,48.79869843,60,22055.55078,0.550294995
30038,72.27829742,48.80479813,48.78519821,60,22081.30078,0.54974997
30039,72.2602005,48.7859993,48.79069901,60,22077.90039,0.54954201
30040,72.26300049,48.79679871,48.78160095,60,22077.90039,0.54885298
30041,72.25789642,48.79410172,48.75049973,60,22083.40039,0.55061698
30042,72.25720215,48.77410126,48.78480148,60,22084.59961,0.549555004
30043,72.25990295,48.770401,48.78480148,60,22080.59961,0.549783468
30044,72.26260376,48.76670074,48.72880173,60,22076.59961,0.550011992
30045,72.2410965,48.75320053,48.77289963,60,22094.5,0.547932029
30046,72.24189758,48.74480057,48.74459839,60,22099.30078,0.548525989
30047,72.24420166,48.74639893,48.72190094,60,22086.30078,0.549228013
30048,72.2492981,48.74489975,48.72660065,60,22073.80078,0.548680007
30049,72.24144745,48.74144745,48.72660065,60,22071.05078,0.548889995
30050,72.2335968,48.73799896,48.75080109,60,22068.30078,0.549099982
30051,72.24320221,48.72869873,48.70059967,60,22042,0.551384985
30052,72.23190308,48.72320175,48.73070145,60,22135.19922,0.549154997
30053,72.22350311,48.71229935,48.71269989,60,22092.69922,0.548627973
30054,72.21649933,48.70510101,48.68759918,60,22098.30078,0.549395025
30055,72.21624756,48.71075058,48.68759918,60,22066.30078,0.550317526
30056,72.21600342,48.71640015,48.72629929,60,22034.30078,0.551240027
30057,72.22389984,48.7193985,48.67710114,60,22148.90039,0.55153501
30058,72.22160339,48.70740128,48.68560028,60,22023.30078,0.550857008
30059,72.20439911,48.6794014,48.69749832,60,22128.40039,0.551361978
30060,72.2039032,48.71030045,48.6413002,60,22070.40039,0.55161202
30061,72.21055603,48.69374847,48.6413002,60,22086.15039,0.551079988
30062,72.21720123,48.67720032,48.66569901,60,22101.90039,0.550548017
30063,72.20259857,48.66460037,48.71039963,60,22145.30078,0.54876101
30064,72.19709778,48.65859985,48.69919968,60,22053.40039,0.550077021
30065,72.1964035,48.65449905,48.66429901,60,22104.59961,0.551392972
30066,72.1964035,48.65039825,48.66719818,60,22110.40039,0.551319003
30067,72.19454956,48.6521492,48.66719818,60,22104.25,0.551336527
30068,72.19270325,48.65390015,48.65200043,60,22098.09961,0.551353991
30069,72.17070007,48.64429855,48.68299866,60,22127.40039,0.55081898
30070,72.18199921,48.65620041,48.65340042,60,22107.69922,0.551549971
30071,72.1548996,48.6631012,48.70330048,60,22097.19922,0.551316023
30072,72.17829895,48.66479874,48.64519882,60,22134.30078,0.551904023
30073,72.17269897,48.65674973,48.64519882,60,22119,0.552884519
30074,72.167099,48.64870071,48.63219833,60,22103.69922,0.553865016
30075,72.15209961,48.64189911,48.67509842,60,22087.80078,0.552803993
30076,72.16079712,48.63479996,48.62030029,60,22121.09961,0.551482022
30077,72.16200256,48.65200043,48.61650085,60,22099.5,0.552339017
30078,72.16120148,48.64870071,48.64120102,60,22126.59961,0.553198993
30079,72.16775513,48.64279938,48.64120102,60,22091.09961,0.55627799
30080,72.17430115,48.63690186,48.63669968,60,22055.59961,0.559356987
30081,72.1576004,48.63270187,48.61579895,60,22127.80078,0.562363982
30082,72.15709686,48.61949921,48.61940002,60,22131.40039,0.562346995
30083,72.15110016,48.625,48.62689972,60,22071.5,0.563648999
30084,72.15170288,48.60680008,48.59189987,60,22127.80078,0.56545198
30085,72.15374756,48.59695053,48.59189987,60,22112.44922,0.565122485
30086,72.15579987,48.58710098,48.62139893,60,22097.09961,0.564792991
30087,72.15809631,48.58399963,48.59830093,60,22097.40039,0.565137029
30088,72.15390015,48.59249878,48.57099915,60,22084.19922,0.565114021
30089,72.14279938,48.58750153,48.5984993,60,22089.90039,0.565154016
30090,72.14790344,48.5882988,48.61040115,60,22104.5,0.562359989
30091,72.14689636,48.58819962,48.61040115,60,22112.94922,0.563853979
30092,72.14589691,48.58810043,48.59420013,60,22121.40039,0.565348029
30093,72.13269806,48.57109833,48.58000183,60,22112.80078,0.565190017
30094,72.13990021,48.58599854,48.5707016,60,22102,0.565165997
30095,72.1352005,48.57839966,48.59080124,60,22096.30078,0.565769017
30096,72.13790131,48.58179855,48.56159973,60,22104.69922,0.565026999
30097,72.14495087,48.56454849,48.56159973,60,22088.19922,0.565837026
30098,72.15200043,48.54729843,48.55619812,60,22071.69922,0.566646993
30099,72.13310242,48.54130173,48.56389999,60,22095.09961,0.564917982
30100,72.12640381,48.56399918,48.57040024,60,22123.5,0.564447999
30101,72.13819885,48.55989838,48.55410004,60,22091.30078,0.565346003
30102,72.14230347,48.5591011,48.55970001,60,22089.69922,0.565105021
30103,72.14164734,48.5598526,48.55970001,60,22097.80078,0.565235496
30104,72.14099884,48.56060028,48.56809998,60,22105.90039,0.56536603
30105,72.13359833,48.55939865,48.55210114,60,22114.90039,0.564993978
30106,72.1364975,48.53979874,48.54600143,60,22145.5,0.564709008
30107,72.12950134,48.55860138,48.54529953,60,22132.69922,0.564957023
30108,72.13420105,48.55400085,48.53739929,60,22126,0.564583004
30109,72.13369751,48.55540085,48.53739929,60,22108.80078,0.564727545
30110,72.1332016,48.55680084,48.50139999,60,22091.59961,0.564872026
30111,72.14880371,48.54719925,48.51010132,60,22096.40039,0.564782977
30112,72.13690186,48.55149841,48.53409958,60,22135.69922,0.562577009
30113,72.14920044,48.53950119,48.4858017,60,22097.40039,0.564463973
30114,72.14820099,48.53900146,48.49679947,60,22108.90039,0.564122021
30115,72.14150238,48.53095245,48.49679947,60,22093.15039,0.564769983
30116,72.13480377,48.52289963,48.51879883,60,22077.40039,0.565418005
30117,72.15149689,48.53499985,48.49079895,60,22058.80078,0.565967023
30118,72.16239929,48.53099823,48.47999954,60,22098.5,0.564866006
30119,72.1493988,48.5102005,48.52030182,60,22113.30078,0.565137982
30120,72.1446991,48.51779938,48.48860168,60,22093.90039,0.565203011
30121,72.14735413,48.48760223,48.48860168,60,22100.30078,0.564077973
30122,72.15000153,48.45740128,48.48690033,60,22106.69922,0.562952995
30123,72.14089966,48.46780014,48.49489975,60,22124.19922,0.565330029
30124,72.16699982,48.45880127,48.46580124,60,22078.19922,0.565456986
30125,72.15579987,48.46300125,48.48320007,60,22132.19922,0.564320982
30126,72.16059875,48.46649933,48.4557991,60,22098.90039,0.565393984
30127,72.1506958,48.47119904,48.4557991,60,22102.05078,0.564440489
30128,72.14080048,48.47589874,48.49119949,60,22105.19922,0.563486993
30129,72.15409851,48.46289825,48.46720123,60,22092.69922,0.564203024
30130,72.15979767,48.46179962,48.43460083,60,22100.5,0.563730001
30131,72.15630341,48.46870041,48.43999863,60,22088.5,0.564266026
30132,72.16159821,48.46279907,48.44129944,60,22075.09961,0.561493993
30133,72.16659546,48.45275116,48.44129944,60,22077.80078,0.562665999
30134,72.17160034,48.44269943,48.45740128,60,22080.5,0.563838005
30135,72.15090179,48.4618988,48.44860077,60,22058.30078,0.564912021
30136,72.18070221,48.44129944,48.42350006,60,22092.69922,0.565204978
30137,72.17910004,48.44100189,48.41080093,60,22095.40039,0.565295994
30138,72.1765976,48.44200134,48.41839981,60,22116,0.565972984
